I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	30524	30498	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	30585	30559	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	30646	30620	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	30830	30804	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	30891	30865	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31013	30987	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31074	31048	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31135	31109	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31196	31170	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31257	31231	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31318	31292	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31379	31353	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31440	31414	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31501	31475	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31562	31536	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31623	31597	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31684	31658	6.24e-05	38.2
I-E_14	NZ_CP085987.1-40	92.593	27	2	0	3	29	31745	31719	6.24e-05	38.2
I-E_29	NZ_CP085987.1-40	100.000	31	0	0	1	31	13116	13146	4.82e-12	61.9
I-E_29	NZ_CP085987.1-40	100.000	31	0	0	1	31	30802	30832	4.82e-12	61.9
I-E_29	NZ_CP085987.1-40	100.000	30	0	0	2	31	12464	12493	1.90e-11	60.0
I-E_29	NZ_CP085987.1-40	100.000	30	0	0	2	31	12586	12615	1.90e-11	60.0
I-E_29	NZ_CP085987.1-40	100.000	30	0	0	2	31	31657	31686	1.90e-11	60.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12282	12310	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12404	12432	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12526	12554	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12648	12676	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12709	12737	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12770	12798	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12873	12901	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12935	12963	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	12996	13024	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13057	13085	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13179	13207	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13240	13268	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13301	13329	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13423	13451	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13484	13512	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13545	13573	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13606	13634	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13667	13695	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13729	13757	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13790	13818	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13851	13879	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13912	13940	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	13973	14001	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	14034	14062	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	30315	30343	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	30437	30465	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	30498	30526	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	30620	30648	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	30865	30893	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	30987	31015	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31048	31076	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31109	31137	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31170	31198	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31292	31320	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31353	31381	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31414	31442	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31475	31503	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31536	31564	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31597	31625	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	29	0	0	3	31	31719	31747	7.52e-11	58.0
I-E_29	NZ_CP085987.1-40	100.000	28	0	0	4	31	13363	13390	2.97e-10	56.0
I-E_29	NZ_CP085987.1-40	100.000	28	0	0	4	31	14096	14123	2.97e-10	56.0
I-E_29	NZ_CP085987.1-40	96.667	30	1	0	2	31	12342	12371	4.64e-09	52.0
I-E_29	NZ_CP085987.1-40	96.667	30	1	0	2	31	30375	30404	4.64e-09	52.0
I-E_29	NZ_CP085987.1-40	96.552	29	1	0	2	30	30558	30586	1.83e-08	50.1
I-E_29	NZ_CP085987.1-40	96.552	29	1	0	3	31	30681	30709	1.83e-08	50.1
I-E_29	NZ_CP085987.1-40	96.552	29	1	0	3	31	31231	31259	1.83e-08	50.1
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12308	12282	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12430	12404	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12491	12465	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12552	12526	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12613	12587	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12674	12648	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12735	12709	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12796	12770	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12899	12873	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	12961	12935	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13022	12996	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13083	13057	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13144	13118	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13205	13179	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13266	13240	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13327	13301	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13449	13423	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13510	13484	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13571	13545	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13632	13606	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13693	13667	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13755	13729	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13816	13790	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13877	13851	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13938	13912	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	13999	13973	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	14060	14034	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	30341	30315	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	30463	30437	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	30524	30498	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	30646	30620	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	30830	30804	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	30891	30865	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31013	30987	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31074	31048	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31135	31109	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31196	31170	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31318	31292	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31379	31353	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31440	31414	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31501	31475	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31562	31536	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31623	31597	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31684	31658	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	100.000	27	0	0	4	30	31745	31719	1.11e-09	54.0
I-E_66	NZ_CP085987.1-40	96.296	27	1	0	4	30	30402	30376	2.71e-07	46.1
I-E_66	NZ_CP085987.1-40	96.296	27	1	0	4	30	30585	30559	2.71e-07	46.1
I-E_66	NZ_CP085987.1-40	96.296	27	1	0	4	30	30707	30681	2.71e-07	46.1
I-E_66	NZ_CP085987.1-40	96.296	27	1	0	4	30	31257	31231	2.71e-07	46.1
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	12995	13024	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	13422	13451	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	13544	13573	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	13605	13634	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	13666	13695	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	13728	13757	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	13789	13818	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	13911	13940	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	30314	30343	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	30436	30465	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	30864	30893	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	30986	31015	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	31291	31320	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	31352	31381	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	31474	31503	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	30	0	0	2	31	31596	31625	1.90e-11	60.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12282	12310	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12404	12432	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12465	12493	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12526	12554	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12587	12615	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12648	12676	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12709	12737	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12770	12798	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12873	12901	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	12935	12963	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13057	13085	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13118	13146	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13179	13207	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13240	13268	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13301	13329	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13484	13512	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13851	13879	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	13973	14001	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	14034	14062	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	30498	30526	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	30620	30648	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	30804	30832	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	31048	31076	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	31109	31137	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	31170	31198	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	31414	31442	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	31536	31564	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	31658	31686	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	29	0	0	3	31	31719	31747	7.52e-11	58.0
I-E_71	NZ_CP085987.1-40	100.000	28	0	0	4	31	13363	13390	2.97e-10	56.0
I-E_71	NZ_CP085987.1-40	100.000	28	0	0	4	31	14096	14123	2.97e-10	56.0
I-E_71	NZ_CP085987.1-40	96.667	30	1	0	2	31	30741	30770	4.64e-09	52.0
I-E_71	NZ_CP085987.1-40	96.552	29	1	0	3	31	12343	12371	1.83e-08	50.1
I-E_71	NZ_CP085987.1-40	96.552	29	1	0	3	31	30376	30404	1.83e-08	50.1
I-E_71	NZ_CP085987.1-40	96.552	29	1	0	3	31	30681	30709	1.83e-08	50.1
I-E_71	NZ_CP085987.1-40	96.552	29	1	0	3	31	31231	31259	1.83e-08	50.1
I-E_71	NZ_CP085987.1-40	96.429	28	1	0	3	30	30559	30586	7.24e-08	48.1
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	12555	12526	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	12616	12587	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	12677	12648	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	12964	12935	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	13452	13423	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	13574	13545	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	14063	14034	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	30344	30315	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	30466	30437	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	30527	30498	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	30833	30804	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	31016	30987	2.61e-04	36.2
I-E_172	NZ_CP085987.1-40	90.000	30	3	0	1	30	31504	31475	2.61e-04	36.2
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	12555	12526	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	12616	12587	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	12677	12648	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	12964	12935	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	13452	13423	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	13574	13545	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	14063	14034	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	30344	30315	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	30466	30437	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	30527	30498	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	30833	30804	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	31016	30987	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	30	0	0	1	30	31504	31475	1.80e-11	60.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	12310	12282	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	12432	12404	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	12493	12465	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	12737	12709	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	12798	12770	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	12901	12873	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13024	12996	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13085	13057	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13146	13118	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13207	13179	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13268	13240	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13329	13301	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	1	29	13391	13363	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13512	13484	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13634	13606	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13695	13667	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13757	13729	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13818	13790	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13879	13851	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	13940	13912	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	14001	13973	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	30648	30620	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	30893	30865	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31076	31048	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31137	31109	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31198	31170	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31320	31292	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31381	31353	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31442	31414	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31564	31536	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31625	31597	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31686	31658	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	29	0	0	2	30	31747	31719	7.12e-11	58.0
I-E_173	NZ_CP085987.1-40	100.000	28	0	0	2	29	14123	14096	2.81e-10	56.0
I-E_173	NZ_CP085987.1-40	96.667	30	1	0	1	30	12372	12343	4.40e-09	52.0
I-E_173	NZ_CP085987.1-40	96.667	30	1	0	1	30	30405	30376	4.40e-09	52.0
I-E_173	NZ_CP085987.1-40	96.667	30	1	0	1	30	30710	30681	4.40e-09	52.0
I-E_173	NZ_CP085987.1-40	96.552	29	1	0	2	30	31259	31231	1.74e-08	50.1
I-E_173	NZ_CP085987.1-40	96.429	28	1	0	3	30	30586	30559	6.86e-08	48.1
I-E_173	NZ_CP085987.1-40	96.296	27	1	0	1	27	30955	30929	2.71e-07	46.1
I-E_174	NZ_CP085987.1-40	100.000	31	0	0	1	31	13452	13422	4.82e-12	61.9
I-E_174	NZ_CP085987.1-40	100.000	31	0	0	1	31	13574	13544	4.82e-12	61.9
I-E_174	NZ_CP085987.1-40	100.000	31	0	0	1	31	30344	30314	4.82e-12	61.9
I-E_174	NZ_CP085987.1-40	100.000	31	0	0	1	31	30466	30436	4.82e-12	61.9
I-E_174	NZ_CP085987.1-40	100.000	31	0	0	1	31	31016	30986	4.82e-12	61.9
I-E_174	NZ_CP085987.1-40	100.000	31	0	0	1	31	31504	31474	4.82e-12	61.9
I-E_174	NZ_CP085987.1-40	100.000	30	0	0	1	30	12555	12526	1.90e-11	60.0
I-E_174	NZ_CP085987.1-40	100.000	30	0	0	1	30	12616	12587	1.90e-11	60.0
I-E_174	NZ_CP085987.1-40	100.000	30	0	0	1	30	12677	12648	1.90e-11	60.0
I-E_174	NZ_CP085987.1-40	100.000	30	0	0	1	30	12964	12935	1.90e-11	60.0
I-E_174	NZ_CP085987.1-40	100.000	30	0	0	2	31	13024	12995	1.90e-11	60.0
I-E_174	NZ_CP085987.1-40	100.000	30	0	0	2	31	13634	13605	1.90e-11	60.0
I-E_174	NZ_CP085987.1-40	100.000	30	0	0	2	31	13695	13666	1.90e-11	60.0
